StateFIPS,State,Year,Value
27,Minnesota,2017,125.09
27,Minnesota,2018,116.97
27,Minnesota,2019,118.61
27,Minnesota,2020,104.78
28,Mississippi,2011,153.79
28,Mississippi,2012,128.92
28,Mississippi,2013,131.32
28,Mississippi,2014,125.7
28,Mississippi,2015,135.59
28,Mississippi,2016,128.49
28,Mississippi,2017,134.8
28,Mississippi,2018,142.56
28,Mississippi,2019,145.29
28,Mississippi,2020,113.04
29,Missouri,2011,120.34
29,Missouri,2012,100.79
29,Missouri,2013,86.74
29,Missouri,2014,88.67
29,Missouri,2015,91.16
29,Missouri,2016,92.18
29,Missouri,2017,96.02
29,Missouri,2018,100.98
29,Missouri,2019,99.91
29,Missouri,2020,90.5
30,Montana,2011,137.47
30,Montana,2012,108.34
30,Montana,2013,113.34
30,Montana,2014,104.46
30,Montana,2015,119.29
30,Montana,2016,130.4
30,Montana,2017,137.54
30,Montana,2018,139.41
30,Montana,2019,136.22
30,Montana,2020,118.54
31,Nebraska,2011,133.62
31,Nebraska,2012,114.98
31,Nebraska,2013,112.9
31,Nebraska,2014,108.03
31,Nebraska,2015,112.92
31,Nebraska,2016,119.38
31,Nebraska,2017,135.13
31,Nebraska,2018,142.85
31,Nebraska,2019,137.2
31,Nebraska,2020,100.03
32,Nevada,2011,126.79
32,Nevada,2012,106.1
32,Nevada,2013,92.6
32,Nevada,2014,84.66
32,Nevada,2015,79.13
32,Nevada,2016,85.49
32,Nevada,2017,101.22
32,Nevada,2018,94.89
32,Nevada,2019,86.34
33,New Hampshire,2011,152.59
33,New Hampshire,2012,116.23
33,New Hampshire,2013,122.8
33,New Hampshire,2014,102.64
33,New Hampshire,2015,103.51
33,New Hampshire,2016,110.79
33,New Hampshire,2017,117.7
33,New Hampshire,2018,120.81
33,New Hampshire,2019,124.23
33,New Hampshire,2020,104.42
34,New Jersey,2011,170.17
34,New Jersey,2012,137.71
34,New Jersey,2013,130.41
34,New Jersey,2014,122.3
34,New Jersey,2015,131.31
34,New Jersey,2016,139.97
34,New Jersey,2017,143.78
34,New Jersey,2018,145.18
34,New Jersey,2019,155.03
34,New Jersey,2020,139.03
35,New Mexico,2011,101.56
35,New Mexico,2012,77.5
35,New Mexico,2013,86.27
35,New Mexico,2014,85.02
35,New Mexico,2015,82.09
35,New Mexico,2016,86.99
35,New Mexico,2017,87.58
35,New Mexico,2018,84.64
35,New Mexico,2019,91.19
35,New Mexico,2020,83.17
36,New York,2011,158.68
36,New York,2012,133.62
36,New York,2013,129.72
36,New York,2014,121.3
36,New York,2015,123.79
36,New York,2016,126.34
36,New York,2017,131.59
36,New York,2018,136.1
36,New York,2019,142.36
36,New York,2020,121.09
37,North Carolina,2011,152.03
37,North Carolina,2012,120.71
37,North Carolina,2013,120.09
37,North Carolina,2014,118.29
37,North Carolina,2015,118.97
37,North Carolina,2016,117.58
37,North Carolina,2017,126.23
37,North Carolina,2018,127.89
37,North Carolina,2019,135.66
37,North Carolina,2020,116.8
38,North Dakota,2011,146.45
38,North Dakota,2012,125.73
38,North Dakota,2013,104.62
38,North Dakota,2014,111.13
38,North Dakota,2015,127.91
38,North Dakota,2016,116.56
38,North Dakota,2017,113.54
38,North Dakota,2018,128.93
38,North Dakota,2019,129.29
38,North Dakota,2020,123.27
39,Ohio,2011,134.42
39,Ohio,2012,110.55
39,Ohio,2013,106.05
39,Ohio,2014,101.14
39,Ohio,2015,105.52
39,Ohio,2016,105.45
39,Ohio,2017,115.97
39,Ohio,2018,120.79
39,Ohio,2019,123.05
39,Ohio,2020,110.9
40,Oklahoma,2011,132.05
40,Oklahoma,2012,102.5
40,Oklahoma,2013,98.68
40,Oklahoma,2014,89.75
40,Oklahoma,2015,99.4
40,Oklahoma,2016,97.23
40,Oklahoma,2017,97.67
40,Oklahoma,2018,105.31
40,Oklahoma,2019,109.75
40,Oklahoma,2020,96.83
41,Oregon,2011,126.11
41,Oregon,2012,92.97
41,Oregon,2013,95.37
41,Oregon,2014,93.35
41,Oregon,2015,98.75
41,Oregon,2016,94.1
41,Oregon,2017,100.43
41,Oregon,2018,96.65
41,Oregon,2019,107.22
41,Oregon,2020,88.85
42,Pennsylvania,2011,143.76
42,Pennsylvania,2012,112.36
42,Pennsylvania,2013,108.24
42,Pennsylvania,2014,96.67
42,Pennsylvania,2015,108.45
42,Pennsylvania,2016,110.85
42,Pennsylvania,2017,107.85
42,Pennsylvania,2018,110.98
42,Pennsylvania,2019,121.31
42,Pennsylvania,2020,101.28
44,Rhode Island,2011,140.67
44,Rhode Island,2012,114.71
44,Rhode Island,2013,100.14
44,Rhode Island,2014,100.94
44,Rhode Island,2015,104.13
44,Rhode Island,2016,107.7
44,Rhode Island,2017,120.26
44,Rhode Island,2018,123.41
44,Rhode Island,2019,133.42
44,Rhode Island,2020,107.0
45,South Carolina,2011,145.67
45,South Carolina,2012,120.57
45,South Carolina,2013,115.84
45,South Carolina,2014,111.06
45,South Carolina,2015,125.74
45,South Carolina,2016,117.67
45,South Carolina,2017,113.45
45,South Carolina,2018,106.03
45,South Carolina,2019,116.12
45,South Carolina,2020,103.64
46,South Dakota,2011,137.5
46,South Dakota,2012,110.43
46,South Dakota,2013,110.22
46,South Dakota,2014,113.99
46,South Dakota,2015,119.94
46,South Dakota,2016,119.58
46,South Dakota,2017,119.92
46,South Dakota,2018,123.83
46,South Dakota,2019,133.92
46,South Dakota,2020,123.71
47,Tennessee,2011,140.0
47,Tennessee,2012,118.69
47,Tennessee,2013,111.0
47,Tennessee,2014,103.61
47,Tennessee,2015,113.11
47,Tennessee,2016,115.82
47,Tennessee,2017,123.34
47,Tennessee,2018,120.44
47,Tennessee,2019,122.85
47,Tennessee,2020,106.2
48,Texas,2011,114.82
48,Texas,2012,100.99
48,Texas,2013,96.85
48,Texas,2014,93.24
48,Texas,2015,95.81
48,Texas,2016,99.29
48,Texas,2017,107.21
48,Texas,2018,114.43
48,Texas,2019,113.25
48,Texas,2020,96.21
49,Utah,2011,159.56
49,Utah,2012,117.0
49,Utah,2013,115.55
49,Utah,2014,108.24
49,Utah,2015,116.81
49,Utah,2016,114.89
49,Utah,2017,116.78
49,Utah,2018,124.32
49,Utah,2019,118.45
49,Utah,2020,114.6
50,Vermont,2011,129.42
50,Vermont,2012,90.4
50,Vermont,2013,86.2
50,Vermont,2014,80.61
50,Vermont,2015,85.54
50,Vermont,2016,87.5
50,Vermont,2017,102.9
50,Vermont,2018,110.46
50,Vermont,2019,112.38
50,Vermont,2020,102.36
51,Virginia,2011,126.97
51,Virginia,2012,98.85
51,Virginia,2013,106.42
51,Virginia,2014,97.26
51,Virginia,2015,99.99
51,Virginia,2016,103.51
51,Virginia,2017,108.28
51,Virginia,2018,106.56
51,Virginia,2019,114.96
51,Virginia,2020,98.35
53,Washington,2011,136.12
53,Washington,2012,111.31
53,Washington,2013,109.55
53,Washington,2014,98.53
53,Washington,2015,96.65
53,Washington,2016,100.83
53,Washington,2017,103.8
53,Washington,2018,106.49
53,Washington,2019,105.24
53,Washington,2020,95.83
54,West Virginia,2011,118.22
54,West Virginia,2012,95.71
54,West Virginia,2013,94.71
54,West Virginia,2014,85.26
54,West Virginia,2015,92.23
54,West Virginia,2016,97.66
54,West Virginia,2017,98.58
54,West Virginia,2018,106.55
54,West Virginia,2019,102.53
54,West Virginia,2020,87.42
55,Wisconsin,2011,135.65
55,Wisconsin,2012,111.23
55,Wisconsin,2013,110.65
55,Wisconsin,2014,104.03
55,Wisconsin,2015,113.14
55,Wisconsin,2016,115.25
55,Wisconsin,2017,119.65
55,Wisconsin,2018,121.99
55,Wisconsin,2019,131.2
55,Wisconsin,2020,110.66
56,Wyoming,2011,127.89
56,Wyoming,2012,90.05
56,Wyoming,2013,100.68
56,Wyoming,2014,100.87
56,Wyoming,2015,98.87
56,Wyoming,2016,111.99
56,Wyoming,2017,126.35
56,Wyoming,2018,119.34
56,Wyoming,2019,114.08
56,Wyoming,2020,99.4
72,Puerto Rico,2011,
72,Puerto Rico,2012,
72,Puerto Rico,2013,
72,Puerto Rico,2014,
72,Puerto Rico,2015,
72,Puerto Rico,2016,
72,Puerto Rico,2017,
72,Puerto Rico,2018,
72,Puerto Rico,2019,
72,Puerto Rico,2020,
