StateFIPS,State,Year,Value
27,Minnesota,2017,56.6
27,Minnesota,2018,55.7
27,Minnesota,2019,56.4
27,Minnesota,2020,51.1
28,Mississippi,2011,75.0
28,Mississippi,2012,76.4
28,Mississippi,2013,77.2
28,Mississippi,2014,75.3
28,Mississippi,2015,74.7
28,Mississippi,2016,76.5
28,Mississippi,2017,73.2
28,Mississippi,2018,72.8
28,Mississippi,2019,69.3
28,Mississippi,2020,60.1
29,Missouri,2011,76.0
29,Missouri,2012,76.0
29,Missouri,2013,74.1
29,Missouri,2014,72.0
29,Missouri,2015,71.3
29,Missouri,2016,68.2
29,Missouri,2017,71.5
29,Missouri,2018,69.3
29,Missouri,2019,67.5
29,Missouri,2020,63.3
30,Montana,2011,60.7
30,Montana,2012,54.6
30,Montana,2013,59.5
30,Montana,2014,54.4
30,Montana,2015,54.5
30,Montana,2016,54.2
30,Montana,2017,49.0
30,Montana,2018,47.0
30,Montana,2019,47.8
30,Montana,2020,41.3
31,Nebraska,2011,57.4
31,Nebraska,2012,60.7
31,Nebraska,2013,62.2
31,Nebraska,2014,57.8
31,Nebraska,2015,57.7
31,Nebraska,2016,54.5
31,Nebraska,2017,55.2
31,Nebraska,2018,54.9
31,Nebraska,2019,53.1
31,Nebraska,2020,45.0
32,Nevada,2011,62.8
32,Nevada,2012,60.1
32,Nevada,2013,61.6
32,Nevada,2014,55.7
32,Nevada,2015,51.2
32,Nevada,2016,52.3
32,Nevada,2017,49.9
32,Nevada,2018,42.8
32,Nevada,2019,42.0
33,New Hampshire,2011,70.7
33,New Hampshire,2012,66.1
33,New Hampshire,2013,67.2
33,New Hampshire,2014,63.4
33,New Hampshire,2015,64.4
33,New Hampshire,2016,64.4
33,New Hampshire,2017,63.2
33,New Hampshire,2018,60.4
33,New Hampshire,2019,63.2
33,New Hampshire,2020,54.7
34,New Jersey,2011,60.3
34,New Jersey,2012,57.9
34,New Jersey,2013,58.3
34,New Jersey,2014,56.7
34,New Jersey,2015,56.7
34,New Jersey,2016,55.5
34,New Jersey,2017,52.5
34,New Jersey,2018,53.8
34,New Jersey,2019,51.3
34,New Jersey,2020,45.5
35,New Mexico,2011,42.6
35,New Mexico,2012,41.5
35,New Mexico,2013,41.1
35,New Mexico,2014,40.0
35,New Mexico,2015,40.8
35,New Mexico,2016,39.4
35,New Mexico,2017,36.2
35,New Mexico,2018,34.8
35,New Mexico,2019,32.9
35,New Mexico,2020,28.8
36,New York,2011,62.7
36,New York,2012,61.1
36,New York,2013,60.4
36,New York,2014,58.0
36,New York,2015,59.4
36,New York,2016,58.0
36,New York,2017,59.0
36,New York,2018,57.0
36,New York,2019,55.9
36,New York,2020,48.5
37,North Carolina,2011,70.5
37,North Carolina,2012,70.1
37,North Carolina,2013,71.3
37,North Carolina,2014,69.7
37,North Carolina,2015,69.5
37,North Carolina,2016,67.3
37,North Carolina,2017,65.0
37,North Carolina,2018,64.2
37,North Carolina,2019,63.3
37,North Carolina,2020,56.7
38,North Dakota,2011,60.8
38,North Dakota,2012,59.5
38,North Dakota,2013,58.0
38,North Dakota,2014,60.4
38,North Dakota,2015,55.4
38,North Dakota,2016,55.7
38,North Dakota,2017,60.8
38,North Dakota,2018,59.9
38,North Dakota,2019,55.2
38,North Dakota,2020,52.0
39,Ohio,2011,72.4
39,Ohio,2012,69.9
39,Ohio,2013,69.4
39,Ohio,2014,69.8
39,Ohio,2015,70.4
39,Ohio,2016,67.9
39,Ohio,2017,66.4
39,Ohio,2018,67.2
39,Ohio,2019,66.6
39,Ohio,2020,59.3
40,Oklahoma,2011,72.9
40,Oklahoma,2012,71.0
40,Oklahoma,2013,71.0
40,Oklahoma,2014,72.0
40,Oklahoma,2015,69.4
40,Oklahoma,2016,64.4
40,Oklahoma,2017,62.9
40,Oklahoma,2018,66.1
40,Oklahoma,2019,66.1
40,Oklahoma,2020,56.0
41,Oregon,2011,62.2
41,Oregon,2012,58.5
41,Oregon,2013,59.1
41,Oregon,2014,56.7
41,Oregon,2015,56.0
41,Oregon,2016,53.7
41,Oregon,2017,52.8
41,Oregon,2018,50.2
41,Oregon,2019,49.2
41,Oregon,2020,43.0
42,Pennsylvania,2011,67.3
42,Pennsylvania,2012,64.9
42,Pennsylvania,2013,65.1
42,Pennsylvania,2014,63.9
42,Pennsylvania,2015,64.0
42,Pennsylvania,2016,63.3
42,Pennsylvania,2017,62.6
42,Pennsylvania,2018,61.5
42,Pennsylvania,2019,60.5
42,Pennsylvania,2020,52.4
44,Rhode Island,2011,67.9
44,Rhode Island,2012,71.9
44,Rhode Island,2013,73.4
44,Rhode Island,2014,72.3
44,Rhode Island,2015,73.0
44,Rhode Island,2016,74.1
44,Rhode Island,2017,67.9
44,Rhode Island,2018,65.3
44,Rhode Island,2019,65.0
44,Rhode Island,2020,51.9
45,South Carolina,2011,68.9
45,South Carolina,2012,69.4
45,South Carolina,2013,67.0
45,South Carolina,2014,66.9
45,South Carolina,2015,65.9
45,South Carolina,2016,61.4
45,South Carolina,2017,62.5
45,South Carolina,2018,60.0
45,South Carolina,2019,58.2
45,South Carolina,2020,53.0
46,South Dakota,2011,58.4
46,South Dakota,2012,58.5
46,South Dakota,2013,62.5
46,South Dakota,2014,59.1
46,South Dakota,2015,58.2
46,South Dakota,2016,60.8
46,South Dakota,2017,57.9
46,South Dakota,2018,54.0
46,South Dakota,2019,59.1
46,South Dakota,2020,48.6
47,Tennessee,2011,76.2
47,Tennessee,2012,76.2
47,Tennessee,2013,75.8
47,Tennessee,2014,74.9
47,Tennessee,2015,78.2
47,Tennessee,2016,73.1
47,Tennessee,2017,74.2
47,Tennessee,2018,71.4
47,Tennessee,2019,70.3
47,Tennessee,2020,61.4
48,Texas,2011,55.6
48,Texas,2012,55.9
48,Texas,2013,53.8
48,Texas,2014,52.7
48,Texas,2015,50.5
48,Texas,2016,50.1
48,Texas,2017,49.3
48,Texas,2018,48.7
48,Texas,2019,46.4
48,Texas,2020,41.4
49,Utah,2011,30.1
49,Utah,2012,30.7
49,Utah,2013,26.8
49,Utah,2014,26.3
49,Utah,2015,26.5
49,Utah,2016,25.8
49,Utah,2017,25.7
49,Utah,2018,26.9
49,Utah,2019,26.8
49,Utah,2020,19.9
50,Vermont,2011,67.9
50,Vermont,2012,65.4
50,Vermont,2013,61.2
50,Vermont,2014,64.4
50,Vermont,2015,61.9
50,Vermont,2016,63.1
50,Vermont,2017,58.6
50,Vermont,2018,58.7
50,Vermont,2019,55.7
50,Vermont,2020,48.9
51,Virginia,2011,60.8
51,Virginia,2012,62.3
51,Virginia,2013,59.0
51,Virginia,2014,58.3
51,Virginia,2015,57.3
51,Virginia,2016,57.2
51,Virginia,2017,53.6
51,Virginia,2018,52.7
51,Virginia,2019,52.9
51,Virginia,2020,48.2
53,Washington,2011,60.3
53,Washington,2012,60.3
53,Washington,2013,56.4
53,Washington,2014,58.5
53,Washington,2015,55.4
53,Washington,2016,54.8
53,Washington,2017,52.5
53,Washington,2018,50.5
53,Washington,2019,50.5
53,Washington,2020,43.7
54,West Virginia,2011,83.4
54,West Virginia,2012,80.1
54,West Virginia,2013,82.1
54,West Virginia,2014,80.1
54,West Virginia,2015,80.6
54,West Virginia,2016,76.8
54,West Virginia,2017,83.6
54,West Virginia,2018,77.0
54,West Virginia,2019,75.3
54,West Virginia,2020,67.9
55,Wisconsin,2011,62.8
55,Wisconsin,2012,61.0
55,Wisconsin,2013,61.1
55,Wisconsin,2014,59.9
55,Wisconsin,2015,60.0
55,Wisconsin,2016,60.3
55,Wisconsin,2017,58.5
55,Wisconsin,2018,58.2
55,Wisconsin,2019,58.2
55,Wisconsin,2020,51.9
56,Wyoming,2011,47.2
56,Wyoming,2012,48.5
56,Wyoming,2013,39.4
56,Wyoming,2014,45.0
56,Wyoming,2015,42.4
56,Wyoming,2016,44.6
56,Wyoming,2017,40.2
56,Wyoming,2018,38.3
56,Wyoming,2019,43.9
56,Wyoming,2020,35.6
72,Puerto Rico,2011,
72,Puerto Rico,2012,
72,Puerto Rico,2013,
72,Puerto Rico,2014,
72,Puerto Rico,2015,
72,Puerto Rico,2016,
72,Puerto Rico,2017,
72,Puerto Rico,2018,
72,Puerto Rico,2019,
72,Puerto Rico,2020,
