StateFIPS,State,Year,Value
27,Minnesota,2017,38.26
27,Minnesota,2018,37.22
27,Minnesota,2019,35.52
27,Minnesota,2020,32.69
28,Mississippi,2011,49.41
28,Mississippi,2012,48.91
28,Mississippi,2013,49.68
28,Mississippi,2014,47.19
28,Mississippi,2015,49.26
28,Mississippi,2016,47.78
28,Mississippi,2017,48.29
28,Mississippi,2018,49.91
28,Mississippi,2019,47.42
28,Mississippi,2020,39.83
29,Missouri,2011,43.23
29,Missouri,2012,43.05
29,Missouri,2013,40.95
29,Missouri,2014,40.68
29,Missouri,2015,40.25
29,Missouri,2016,39.93
29,Missouri,2017,39.78
29,Missouri,2018,40.2
29,Missouri,2019,38.22
29,Missouri,2020,35.39
30,Montana,2011,39.35
30,Montana,2012,36.77
30,Montana,2013,39.49
30,Montana,2014,38.61
30,Montana,2015,40.0
30,Montana,2016,36.87
30,Montana,2017,38.35
30,Montana,2018,35.18
30,Montana,2019,35.6
30,Montana,2020,36.24
31,Nebraska,2011,45.23
31,Nebraska,2012,43.81
31,Nebraska,2013,41.51
31,Nebraska,2014,42.59
31,Nebraska,2015,43.15
31,Nebraska,2016,45.26
31,Nebraska,2017,41.62
31,Nebraska,2018,42.59
31,Nebraska,2019,39.02
31,Nebraska,2020,35.93
32,Nevada,2011,42.21
32,Nevada,2012,39.87
32,Nevada,2013,39.04
32,Nevada,2014,37.51
32,Nevada,2015,34.82
32,Nevada,2016,36.62
32,Nevada,2017,34.87
32,Nevada,2018,35.22
32,Nevada,2019,32.22
33,New Hampshire,2011,41.68
33,New Hampshire,2012,37.96
33,New Hampshire,2013,38.42
33,New Hampshire,2014,37.82
33,New Hampshire,2015,36.72
33,New Hampshire,2016,38.19
33,New Hampshire,2017,33.6
33,New Hampshire,2018,36.77
33,New Hampshire,2019,37.21
33,New Hampshire,2020,31.26
34,New Jersey,2011,43.61
34,New Jersey,2012,42.65
34,New Jersey,2013,41.76
34,New Jersey,2014,41.84
34,New Jersey,2015,41.31
34,New Jersey,2016,40.8
34,New Jersey,2017,40.04
34,New Jersey,2018,37.78
34,New Jersey,2019,40.19
34,New Jersey,2020,35.82
35,New Mexico,2011,36.31
35,New Mexico,2012,33.49
35,New Mexico,2013,33.17
35,New Mexico,2014,33.32
35,New Mexico,2015,33.47
35,New Mexico,2016,35.2
35,New Mexico,2017,33.78
35,New Mexico,2018,34.59
35,New Mexico,2019,32.1
35,New Mexico,2020,30.91
36,New York,2011,41.89
36,New York,2012,39.45
36,New York,2013,39.98
36,New York,2014,39.35
36,New York,2015,38.62
36,New York,2016,38.56
36,New York,2017,38.17
36,New York,2018,36.85
36,New York,2019,37.39
36,New York,2020,33.09
37,North Carolina,2011,39.32
37,North Carolina,2012,37.46
37,North Carolina,2013,37.89
37,North Carolina,2014,37.42
37,North Carolina,2015,38.26
37,North Carolina,2016,37.27
37,North Carolina,2017,36.17
37,North Carolina,2018,36.39
37,North Carolina,2019,35.4
37,North Carolina,2020,31.08
38,North Dakota,2011,45.07
38,North Dakota,2012,51.24
38,North Dakota,2013,48.08
38,North Dakota,2014,43.97
38,North Dakota,2015,44.08
38,North Dakota,2016,39.91
38,North Dakota,2017,43.16
38,North Dakota,2018,37.67
38,North Dakota,2019,39.55
38,North Dakota,2020,34.35
39,Ohio,2011,42.42
39,Ohio,2012,40.9
39,Ohio,2013,41.17
39,Ohio,2014,42.2
39,Ohio,2015,43.03
39,Ohio,2016,41.01
39,Ohio,2017,40.52
39,Ohio,2018,41.1
39,Ohio,2019,38.49
39,Ohio,2020,35.7
40,Oklahoma,2011,42.22
40,Oklahoma,2012,43.59
40,Oklahoma,2013,43.37
40,Oklahoma,2014,40.68
40,Oklahoma,2015,42.27
40,Oklahoma,2016,42.94
40,Oklahoma,2017,41.3
40,Oklahoma,2018,40.56
40,Oklahoma,2019,39.59
40,Oklahoma,2020,34.91
41,Oregon,2011,37.07
41,Oregon,2012,36.27
41,Oregon,2013,36.29
41,Oregon,2014,35.53
41,Oregon,2015,35.39
41,Oregon,2016,34.08
41,Oregon,2017,35.26
41,Oregon,2018,32.71
41,Oregon,2019,33.65
41,Oregon,2020,29.65
42,Pennsylvania,2011,44.84
42,Pennsylvania,2012,43.04
42,Pennsylvania,2013,42.85
42,Pennsylvania,2014,40.96
42,Pennsylvania,2015,42.34
42,Pennsylvania,2016,40.96
42,Pennsylvania,2017,39.61
42,Pennsylvania,2018,38.36
42,Pennsylvania,2019,39.58
42,Pennsylvania,2020,33.93
44,Rhode Island,2011,39.19
44,Rhode Island,2012,38.13
44,Rhode Island,2013,35.92
44,Rhode Island,2014,37.62
44,Rhode Island,2015,33.05
44,Rhode Island,2016,31.52
44,Rhode Island,2017,32.95
44,Rhode Island,2018,35.29
44,Rhode Island,2019,34.26
44,Rhode Island,2020,29.81
45,South Carolina,2011,39.9
45,South Carolina,2012,39.3
45,South Carolina,2013,37.89
45,South Carolina,2014,37.63
45,South Carolina,2015,40.92
45,South Carolina,2016,38.69
45,South Carolina,2017,35.33
45,South Carolina,2018,36.57
45,South Carolina,2019,36.59
45,South Carolina,2020,32.07
46,South Dakota,2011,46.65
46,South Dakota,2012,41.72
46,South Dakota,2013,42.22
46,South Dakota,2014,45.96
46,South Dakota,2015,41.19
46,South Dakota,2016,41.31
46,South Dakota,2017,40.69
46,South Dakota,2018,39.78
46,South Dakota,2019,41.78
46,South Dakota,2020,35.63
47,Tennessee,2011,40.94
47,Tennessee,2012,41.72
47,Tennessee,2013,38.98
47,Tennessee,2014,41.66
47,Tennessee,2015,40.41
47,Tennessee,2016,41.09
47,Tennessee,2017,40.31
47,Tennessee,2018,39.81
47,Tennessee,2019,38.83
47,Tennessee,2020,36.89
48,Texas,2011,39.3
48,Texas,2012,38.84
48,Texas,2013,38.34
48,Texas,2014,37.99
48,Texas,2015,38.6
48,Texas,2016,37.35
48,Texas,2017,38.03
48,Texas,2018,39.45
48,Texas,2019,38.41
48,Texas,2020,33.9
49,Utah,2011,32.99
49,Utah,2012,30.55
49,Utah,2013,32.34
49,Utah,2014,30.33
49,Utah,2015,28.39
49,Utah,2016,28.36
49,Utah,2017,30.46
49,Utah,2018,29.6
49,Utah,2019,28.99
49,Utah,2020,27.47
50,Vermont,2011,39.51
50,Vermont,2012,40.52
50,Vermont,2013,33.71
50,Vermont,2014,35.17
50,Vermont,2015,34.69
50,Vermont,2016,34.13
50,Vermont,2017,36.14
50,Vermont,2018,35.57
50,Vermont,2019,33.25
50,Vermont,2020,28.5
51,Virginia,2011,36.81
51,Virginia,2012,37.49
51,Virginia,2013,35.95
51,Virginia,2014,37.02
51,Virginia,2015,34.6
51,Virginia,2016,35.3
51,Virginia,2017,35.21
51,Virginia,2018,34.85
51,Virginia,2019,34.54
51,Virginia,2020,30.79
53,Washington,2011,37.89
53,Washington,2012,36.16
53,Washington,2013,35.98
53,Washington,2014,37.28
53,Washington,2015,34.87
53,Washington,2016,36.67
53,Washington,2017,35.62
53,Washington,2018,34.74
53,Washington,2019,34.38
53,Washington,2020,31.5
54,West Virginia,2011,48.39
54,West Virginia,2012,45.82
54,West Virginia,2013,48.03
54,West Virginia,2014,47.65
54,West Virginia,2015,48.03
54,West Virginia,2016,44.66
54,West Virginia,2017,46.35
54,West Virginia,2018,45.8
54,West Virginia,2019,43.65
54,West Virginia,2020,41.23
55,Wisconsin,2011,40.27
55,Wisconsin,2012,38.34
55,Wisconsin,2013,37.8
55,Wisconsin,2014,37.84
55,Wisconsin,2015,37.01
55,Wisconsin,2016,37.87
55,Wisconsin,2017,35.94
55,Wisconsin,2018,35.55
55,Wisconsin,2019,36.43
55,Wisconsin,2020,30.83
56,Wyoming,2011,36.15
56,Wyoming,2012,36.97
56,Wyoming,2013,32.85
56,Wyoming,2014,30.51
56,Wyoming,2015,30.19
56,Wyoming,2016,34.9
56,Wyoming,2017,34.1
56,Wyoming,2018,34.85
56,Wyoming,2019,37.03
56,Wyoming,2020,33.65
72,Puerto Rico,2011,
72,Puerto Rico,2012,
72,Puerto Rico,2013,
72,Puerto Rico,2014,
72,Puerto Rico,2015,
72,Puerto Rico,2016,
72,Puerto Rico,2017,
72,Puerto Rico,2018,
72,Puerto Rico,2019,
72,Puerto Rico,2020,
