StateFIPS,State,Year,Value
27,Minnesota,2017,17.2
27,Minnesota,2018,17.7
27,Minnesota,2019,16.7
27,Minnesota,2020,17.1
28,Mississippi,2011,13.9
28,Mississippi,2012,13.3
28,Mississippi,2013,13.3
28,Mississippi,2014,13.8
28,Mississippi,2015,12.4
28,Mississippi,2016,12.1
28,Mississippi,2017,13.0
28,Mississippi,2018,12.5
28,Mississippi,2019,12.5
28,Mississippi,2020,12.6
29,Missouri,2011,14.3
29,Missouri,2012,14.8
29,Missouri,2013,13.9
29,Missouri,2014,14.7
29,Missouri,2015,14.1
29,Missouri,2016,14.4
29,Missouri,2017,14.4
29,Missouri,2018,14.1
29,Missouri,2019,14.2
29,Missouri,2020,14.2
30,Montana,2011,16.6
30,Montana,2012,17.3
30,Montana,2013,15.8
30,Montana,2014,15.4
30,Montana,2015,16.2
30,Montana,2016,16.0
30,Montana,2017,16.0
30,Montana,2018,15.3
30,Montana,2019,16.1
30,Montana,2020,13.2
31,Nebraska,2011,14.7
31,Nebraska,2012,15.2
31,Nebraska,2013,14.9
31,Nebraska,2014,15.5
31,Nebraska,2015,13.4
31,Nebraska,2016,15.9
31,Nebraska,2017,14.2
31,Nebraska,2018,15.1
31,Nebraska,2019,14.6
31,Nebraska,2020,14.3
32,Nevada,2011,15.5
32,Nevada,2012,12.0
32,Nevada,2013,14.2
32,Nevada,2014,13.6
32,Nevada,2015,12.6
32,Nevada,2016,12.7
32,Nevada,2017,14.4
32,Nevada,2018,12.2
32,Nevada,2019,10.2
33,New Hampshire,2011,15.6
33,New Hampshire,2012,16.5
33,New Hampshire,2013,15.8
33,New Hampshire,2014,16.2
33,New Hampshire,2015,14.4
33,New Hampshire,2016,14.7
33,New Hampshire,2017,14.3
33,New Hampshire,2018,14.0
33,New Hampshire,2019,14.4
33,New Hampshire,2020,13.3
34,New Jersey,2011,16.4
34,New Jersey,2012,16.1
34,New Jersey,2013,15.7
34,New Jersey,2014,16.8
34,New Jersey,2015,16.0
34,New Jersey,2016,16.4
34,New Jersey,2017,16.8
34,New Jersey,2018,16.3
34,New Jersey,2019,15.9
34,New Jersey,2020,15.2
35,New Mexico,2011,13.1
35,New Mexico,2012,12.1
35,New Mexico,2013,13.3
35,New Mexico,2014,13.3
35,New Mexico,2015,15.4
35,New Mexico,2016,14.1
35,New Mexico,2017,13.9
35,New Mexico,2018,12.8
35,New Mexico,2019,12.9
35,New Mexico,2020,10.9
36,New York,2011,17.2
36,New York,2012,16.2
36,New York,2013,17.4
36,New York,2014,17.5
36,New York,2015,17.0
36,New York,2016,17.3
36,New York,2017,16.3
36,New York,2018,15.8
36,New York,2019,15.6
36,New York,2020,14.6
37,North Carolina,2011,15.0
37,North Carolina,2012,15.2
37,North Carolina,2013,14.7
37,North Carolina,2014,15.4
37,North Carolina,2015,15.0
37,North Carolina,2016,15.7
37,North Carolina,2017,14.9
37,North Carolina,2018,14.4
37,North Carolina,2019,14.8
37,North Carolina,2020,13.2
38,North Dakota,2011,16.6
38,North Dakota,2012,15.4
38,North Dakota,2013,17.4
38,North Dakota,2014,16.1
38,North Dakota,2015,19.0
38,North Dakota,2016,15.4
38,North Dakota,2017,16.2
38,North Dakota,2018,15.0
38,North Dakota,2019,16.1
38,North Dakota,2020,14.7
39,Ohio,2011,12.9
39,Ohio,2012,12.5
39,Ohio,2013,12.9
39,Ohio,2014,13.1
39,Ohio,2015,13.0
39,Ohio,2016,12.6
39,Ohio,2017,12.8
39,Ohio,2018,13.1
39,Ohio,2019,12.9
39,Ohio,2020,11.9
40,Oklahoma,2011,13.8
40,Oklahoma,2012,15.3
40,Oklahoma,2013,13.7
40,Oklahoma,2014,15.8
40,Oklahoma,2015,14.8
40,Oklahoma,2016,14.4
40,Oklahoma,2017,14.2
40,Oklahoma,2018,13.1
40,Oklahoma,2019,12.9
40,Oklahoma,2020,12.7
41,Oregon,2011,12.8
41,Oregon,2012,13.0
41,Oregon,2013,14.3
41,Oregon,2014,13.6
41,Oregon,2015,13.7
41,Oregon,2016,14.2
41,Oregon,2017,14.0
41,Oregon,2018,12.9
41,Oregon,2019,14.1
41,Oregon,2020,12.7
42,Pennsylvania,2011,16.3
42,Pennsylvania,2012,15.4
42,Pennsylvania,2013,15.1
42,Pennsylvania,2014,15.6
42,Pennsylvania,2015,15.6
42,Pennsylvania,2016,15.4
42,Pennsylvania,2017,15.7
42,Pennsylvania,2018,15.6
42,Pennsylvania,2019,14.8
42,Pennsylvania,2020,13.8
44,Rhode Island,2011,14.4
44,Rhode Island,2012,16.6
44,Rhode Island,2013,16.5
44,Rhode Island,2014,14.9
44,Rhode Island,2015,14.8
44,Rhode Island,2016,16.4
44,Rhode Island,2017,15.0
44,Rhode Island,2018,16.5
44,Rhode Island,2019,14.4
44,Rhode Island,2020,12.3
45,South Carolina,2011,13.6
45,South Carolina,2012,15.1
45,South Carolina,2013,14.7
45,South Carolina,2014,13.7
45,South Carolina,2015,13.8
45,South Carolina,2016,12.9
45,South Carolina,2017,13.0
45,South Carolina,2018,12.5
45,South Carolina,2019,11.6
45,South Carolina,2020,10.6
46,South Dakota,2011,17.8
46,South Dakota,2012,16.3
46,South Dakota,2013,15.5
46,South Dakota,2014,15.9
46,South Dakota,2015,17.6
46,South Dakota,2016,17.6
46,South Dakota,2017,17.6
46,South Dakota,2018,15.7
46,South Dakota,2019,16.4
46,South Dakota,2020,15.8
47,Tennessee,2011,14.7
47,Tennessee,2012,15.1
47,Tennessee,2013,14.9
47,Tennessee,2014,14.4
47,Tennessee,2015,13.6
47,Tennessee,2016,13.5
47,Tennessee,2017,14.6
47,Tennessee,2018,12.7
47,Tennessee,2019,12.2
47,Tennessee,2020,13.6
48,Texas,2011,13.9
48,Texas,2012,14.7
48,Texas,2013,14.6
48,Texas,2014,15.1
48,Texas,2015,14.9
48,Texas,2016,14.8
48,Texas,2017,14.8
48,Texas,2018,15.1
48,Texas,2019,14.2
48,Texas,2020,14.0
49,Utah,2011,14.0
49,Utah,2012,15.0
49,Utah,2013,15.5
49,Utah,2014,14.8
49,Utah,2015,14.2
49,Utah,2016,15.0
49,Utah,2017,15.1
49,Utah,2018,14.8
49,Utah,2019,14.5
49,Utah,2020,15.8
50,Vermont,2011,13.7
50,Vermont,2012,11.8
50,Vermont,2013,15.2
50,Vermont,2014,15.9
50,Vermont,2015,12.9
50,Vermont,2016,11.2
50,Vermont,2017,11.2
50,Vermont,2018,15.0
50,Vermont,2019,14.5
50,Vermont,2020,13.1
51,Virginia,2011,11.6
51,Virginia,2012,11.6
51,Virginia,2013,11.2
51,Virginia,2014,11.3
51,Virginia,2015,11.6
51,Virginia,2016,11.6
51,Virginia,2017,10.9
51,Virginia,2018,10.7
51,Virginia,2019,12.2
51,Virginia,2020,10.7
53,Washington,2011,15.6
53,Washington,2012,15.9
53,Washington,2013,15.7
53,Washington,2014,16.0
53,Washington,2015,15.0
53,Washington,2016,14.9
53,Washington,2017,15.1
53,Washington,2018,14.4
53,Washington,2019,14.7
53,Washington,2020,14.5
54,West Virginia,2011,16.9
54,West Virginia,2012,14.7
54,West Virginia,2013,14.4
54,West Virginia,2014,15.7
54,West Virginia,2015,16.3
54,West Virginia,2016,16.2
54,West Virginia,2017,16.5
54,West Virginia,2018,16.1
54,West Virginia,2019,15.0
54,West Virginia,2020,13.9
55,Wisconsin,2011,17.9
55,Wisconsin,2012,19.0
55,Wisconsin,2013,17.6
55,Wisconsin,2014,18.3
55,Wisconsin,2015,17.3
55,Wisconsin,2016,17.0
55,Wisconsin,2017,16.2
55,Wisconsin,2018,16.6
55,Wisconsin,2019,17.2
55,Wisconsin,2020,16.1
56,Wyoming,2011,12.5
56,Wyoming,2012,14.4
56,Wyoming,2013,14.0
56,Wyoming,2014,11.0
56,Wyoming,2015,14.8
56,Wyoming,2016,12.4
56,Wyoming,2017,11.8
56,Wyoming,2018,10.8
56,Wyoming,2019,14.7
56,Wyoming,2020,11.8
72,Puerto Rico,2011,
72,Puerto Rico,2012,
72,Puerto Rico,2013,
72,Puerto Rico,2014,
72,Puerto Rico,2015,
72,Puerto Rico,2016,
72,Puerto Rico,2017,
72,Puerto Rico,2018,
72,Puerto Rico,2019,
72,Puerto Rico,2020,
