StateFIPS,State,Year,Value
27,Minnesota,2017,6.84
27,Minnesota,2018,7.62
27,Minnesota,2019,7.54
27,Minnesota,2020,7.34
28,Mississippi,2011,3.14
28,Mississippi,2012,4.16
28,Mississippi,2013,3.24
28,Mississippi,2014,4.2
28,Mississippi,2015,3.61
28,Mississippi,2016,4.31
28,Mississippi,2017,4.9
28,Mississippi,2018,3.34
28,Mississippi,2019,4.51
28,Mississippi,2020,2.92
29,Missouri,2011,4.91
29,Missouri,2012,4.95
29,Missouri,2013,5.65
29,Missouri,2014,4.81
29,Missouri,2015,6.34
29,Missouri,2016,5.46
29,Missouri,2017,5.45
29,Missouri,2018,4.24
29,Missouri,2019,6.7
29,Missouri,2020,5.07
30,Montana,2011,7.71
30,Montana,2012,7.75
30,Montana,2013,6.98
30,Montana,2014,7.21
30,Montana,2015,8.33
30,Montana,2016,7.1
30,Montana,2017,6.95
30,Montana,2018,8.15
30,Montana,2019,9.06
30,Montana,2020,8.33
31,Nebraska,2011,6.62
31,Nebraska,2012,7.02
31,Nebraska,2013,7.18
31,Nebraska,2014,8.2
31,Nebraska,2015,6.4
31,Nebraska,2016,7.8
31,Nebraska,2017,6.44
31,Nebraska,2018,7.27
31,Nebraska,2019,6.45
31,Nebraska,2020,6.45
32,Nevada,2011,4.56
32,Nevada,2012,4.97
32,Nevada,2013,4.53
32,Nevada,2014,5.36
32,Nevada,2015,4.47
32,Nevada,2016,6.53
32,Nevada,2017,6.72
32,Nevada,2018,4.98
32,Nevada,2019,5.56
33,New Hampshire,2011,7.56
33,New Hampshire,2012,8.28
33,New Hampshire,2013,8.82
33,New Hampshire,2014,4.57
33,New Hampshire,2015,7.23
33,New Hampshire,2016,7.94
33,New Hampshire,2017,7.67
33,New Hampshire,2018,6.75
33,New Hampshire,2019,6.53
33,New Hampshire,2020,5.57
34,New Jersey,2011,6.2
34,New Jersey,2012,5.76
34,New Jersey,2013,6.3
34,New Jersey,2014,5.82
34,New Jersey,2015,6.08
34,New Jersey,2016,5.98
34,New Jersey,2017,6.07
34,New Jersey,2018,6.17
34,New Jersey,2019,5.99
34,New Jersey,2020,6.16
35,New Mexico,2011,6.44
35,New Mexico,2012,5.6
35,New Mexico,2013,7.22
35,New Mexico,2014,6.81
35,New Mexico,2015,6.58
35,New Mexico,2016,6.05
35,New Mexico,2017,6.49
35,New Mexico,2018,7.4
35,New Mexico,2019,5.96
35,New Mexico,2020,7.66
36,New York,2011,6.03
36,New York,2012,6.23
36,New York,2013,5.72
36,New York,2014,5.95
36,New York,2015,5.81
36,New York,2016,6.17
36,New York,2017,6.17
36,New York,2018,6.47
36,New York,2019,6.21
36,New York,2020,6.1
37,North Carolina,2011,5.05
37,North Carolina,2012,4.78
37,North Carolina,2013,5.21
37,North Carolina,2014,4.71
37,North Carolina,2015,5.69
37,North Carolina,2016,5.73
37,North Carolina,2017,5.17
37,North Carolina,2018,4.64
37,North Carolina,2019,5.11
37,North Carolina,2020,4.77
38,North Dakota,2011,4.9
38,North Dakota,2012,
38,North Dakota,2013,6.91
38,North Dakota,2014,7.9
38,North Dakota,2015,6.08
38,North Dakota,2016,7.65
38,North Dakota,2017,7.6
38,North Dakota,2018,6.32
38,North Dakota,2019,6.43
38,North Dakota,2020,6.15
39,Ohio,2011,5.81
39,Ohio,2012,5.52
39,Ohio,2013,5.36
39,Ohio,2014,6.37
39,Ohio,2015,6.34
39,Ohio,2016,5.44
39,Ohio,2017,5.34
39,Ohio,2018,5.89
39,Ohio,2019,5.89
39,Ohio,2020,6.04
40,Oklahoma,2011,5.88
40,Oklahoma,2012,4.45
40,Oklahoma,2013,5.46
40,Oklahoma,2014,5.76
40,Oklahoma,2015,5.1
40,Oklahoma,2016,6.22
40,Oklahoma,2017,4.45
40,Oklahoma,2018,5.71
40,Oklahoma,2019,5.93
40,Oklahoma,2020,5.12
41,Oregon,2011,7.03
41,Oregon,2012,6.24
41,Oregon,2013,7.13
41,Oregon,2014,7.56
41,Oregon,2015,6.98
41,Oregon,2016,6.39
41,Oregon,2017,6.73
41,Oregon,2018,6.29
41,Oregon,2019,6.56
41,Oregon,2020,7.54
42,Pennsylvania,2011,6.56
42,Pennsylvania,2012,6.71
42,Pennsylvania,2013,6.48
42,Pennsylvania,2014,6.27
42,Pennsylvania,2015,6.68
42,Pennsylvania,2016,7.16
42,Pennsylvania,2017,5.78
42,Pennsylvania,2018,7.25
42,Pennsylvania,2019,6.1
42,Pennsylvania,2020,5.4
44,Rhode Island,2011,8.52
44,Rhode Island,2012,8.31
44,Rhode Island,2013,6.79
44,Rhode Island,2014,3.44
44,Rhode Island,2015,7.61
44,Rhode Island,2016,4.94
44,Rhode Island,2017,6.52
44,Rhode Island,2018,6.95
44,Rhode Island,2019,6.53
44,Rhode Island,2020,4.39
45,South Carolina,2011,4.49
45,South Carolina,2012,4.62
45,South Carolina,2013,4.1
45,South Carolina,2014,4.38
45,South Carolina,2015,4.23
45,South Carolina,2016,4.34
45,South Carolina,2017,4.29
45,South Carolina,2018,4.47
45,South Carolina,2019,4.61
45,South Carolina,2020,3.89
46,South Dakota,2011,5.35
46,South Dakota,2012,6.47
46,South Dakota,2013,7.64
46,South Dakota,2014,8.27
46,South Dakota,2015,6.16
46,South Dakota,2016,4.4
46,South Dakota,2017,4.21
46,South Dakota,2018,4.8
46,South Dakota,2019,5.94
46,South Dakota,2020,7.27
47,Tennessee,2011,5.05
47,Tennessee,2012,5.04
47,Tennessee,2013,5.57
47,Tennessee,2014,5.61
47,Tennessee,2015,4.79
47,Tennessee,2016,5.63
47,Tennessee,2017,5.94
47,Tennessee,2018,5.83
47,Tennessee,2019,6.05
47,Tennessee,2020,5.56
48,Texas,2011,4.65
48,Texas,2012,4.82
48,Texas,2013,5.12
48,Texas,2014,5.18
48,Texas,2015,5.05
48,Texas,2016,5.3
48,Texas,2017,5.64
48,Texas,2018,6.05
48,Texas,2019,5.57
48,Texas,2020,5.62
49,Utah,2011,6.47
49,Utah,2012,7.25
49,Utah,2013,6.85
49,Utah,2014,6.4
49,Utah,2015,7.35
49,Utah,2016,7.68
49,Utah,2017,8.58
49,Utah,2018,7.24
49,Utah,2019,6.83
49,Utah,2020,6.2
50,Vermont,2011,7.92
50,Vermont,2012,
50,Vermont,2013,9.25
50,Vermont,2014,7.12
50,Vermont,2015,
50,Vermont,2016,9.19
50,Vermont,2017,8.0
50,Vermont,2018,10.06
50,Vermont,2019,7.09
50,Vermont,2020,7.8
51,Virginia,2011,4.26
51,Virginia,2012,3.83
51,Virginia,2013,4.16
51,Virginia,2014,4.45
51,Virginia,2015,4.18
51,Virginia,2016,4.4
51,Virginia,2017,4.6
51,Virginia,2018,4.07
51,Virginia,2019,4.47
51,Virginia,2020,4.01
53,Washington,2011,6.57
53,Washington,2012,7.11
53,Washington,2013,6.24
53,Washington,2014,7.85
53,Washington,2015,5.89
53,Washington,2016,6.95
53,Washington,2017,6.12
53,Washington,2018,6.31
53,Washington,2019,5.63
53,Washington,2020,6.38
54,West Virginia,2011,5.09
54,West Virginia,2012,6.71
54,West Virginia,2013,5.49
54,West Virginia,2014,4.76
54,West Virginia,2015,5.75
54,West Virginia,2016,5.36
54,West Virginia,2017,5.51
54,West Virginia,2018,6.48
54,West Virginia,2019,5.55
54,West Virginia,2020,4.81
55,Wisconsin,2011,6.91
55,Wisconsin,2012,7.07
55,Wisconsin,2013,6.09
55,Wisconsin,2014,7.1
55,Wisconsin,2015,7.36
55,Wisconsin,2016,7.69
55,Wisconsin,2017,6.83
55,Wisconsin,2018,7.5
55,Wisconsin,2019,7.88
55,Wisconsin,2020,7.47
56,Wyoming,2011,8.15
56,Wyoming,2012,5.82
56,Wyoming,2013,10.71
56,Wyoming,2014,6.25
56,Wyoming,2015,6.7
56,Wyoming,2016,7.85
56,Wyoming,2017,8.58
56,Wyoming,2018,7.46
56,Wyoming,2019,7.23
56,Wyoming,2020,
72,Puerto Rico,2011,
72,Puerto Rico,2012,
72,Puerto Rico,2013,
72,Puerto Rico,2014,
72,Puerto Rico,2015,
72,Puerto Rico,2016,
72,Puerto Rico,2017,
72,Puerto Rico,2018,
72,Puerto Rico,2019,
72,Puerto Rico,2020,
