StateFIPS,State,Year,Value
27,Minnesota,2017,22.2
27,Minnesota,2018,21.5
27,Minnesota,2019,21.3
27,Minnesota,2020,19.1
28,Mississippi,2011,17.1
28,Mississippi,2012,17.8
28,Mississippi,2013,17.8
28,Mississippi,2014,17.0
28,Mississippi,2015,17.2
28,Mississippi,2016,17.8
28,Mississippi,2017,17.4
28,Mississippi,2018,17.0
28,Mississippi,2019,16.8
28,Mississippi,2020,15.5
29,Missouri,2011,19.0
29,Missouri,2012,18.8
29,Missouri,2013,19.5
29,Missouri,2014,20.0
29,Missouri,2015,19.4
29,Missouri,2016,20.1
29,Missouri,2017,20.0
29,Missouri,2018,18.5
29,Missouri,2019,17.4
29,Missouri,2020,17.7
30,Montana,2011,24.7
30,Montana,2012,24.2
30,Montana,2013,21.1
30,Montana,2014,20.7
30,Montana,2015,23.3
30,Montana,2016,25.0
30,Montana,2017,22.8
30,Montana,2018,22.2
30,Montana,2019,24.0
30,Montana,2020,20.1
31,Nebraska,2011,22.2
31,Nebraska,2012,20.7
31,Nebraska,2013,20.5
31,Nebraska,2014,19.9
31,Nebraska,2015,21.3
31,Nebraska,2016,19.8
31,Nebraska,2017,21.2
31,Nebraska,2018,20.4
31,Nebraska,2019,20.2
31,Nebraska,2020,15.6
32,Nevada,2011,21.5
32,Nevada,2012,21.8
32,Nevada,2013,20.0
32,Nevada,2014,21.3
32,Nevada,2015,19.5
32,Nevada,2016,20.2
32,Nevada,2017,19.1
32,Nevada,2018,17.8
32,Nevada,2019,17.0
33,New Hampshire,2011,30.9
33,New Hampshire,2012,28.8
33,New Hampshire,2013,27.7
33,New Hampshire,2014,25.0
33,New Hampshire,2015,27.1
33,New Hampshire,2016,29.2
33,New Hampshire,2017,27.8
33,New Hampshire,2018,27.4
33,New Hampshire,2019,24.8
33,New Hampshire,2020,23.8
34,New Jersey,2011,23.6
34,New Jersey,2012,24.3
34,New Jersey,2013,23.7
34,New Jersey,2014,22.8
34,New Jersey,2015,23.7
34,New Jersey,2016,22.6
34,New Jersey,2017,23.2
34,New Jersey,2018,22.4
34,New Jersey,2019,21.3
34,New Jersey,2020,20.7
35,New Mexico,2011,13.9
35,New Mexico,2012,16.0
35,New Mexico,2013,14.1
35,New Mexico,2014,16.9
35,New Mexico,2015,16.1
35,New Mexico,2016,14.3
35,New Mexico,2017,14.0
35,New Mexico,2018,12.5
35,New Mexico,2019,13.8
35,New Mexico,2020,13.4
36,New York,2011,23.9
36,New York,2012,23.7
36,New York,2013,23.9
36,New York,2014,22.9
36,New York,2015,22.7
36,New York,2016,22.5
36,New York,2017,22.5
36,New York,2018,21.7
36,New York,2019,21.8
36,New York,2020,19.2
37,North Carolina,2011,19.9
37,North Carolina,2012,21.2
37,North Carolina,2013,20.2
37,North Carolina,2014,20.8
37,North Carolina,2015,19.9
37,North Carolina,2016,19.6
37,North Carolina,2017,21.1
37,North Carolina,2018,18.9
37,North Carolina,2019,18.7
37,North Carolina,2020,17.2
38,North Dakota,2011,21.8
38,North Dakota,2012,24.6
38,North Dakota,2013,20.7
38,North Dakota,2014,20.2
38,North Dakota,2015,17.5
38,North Dakota,2016,22.3
38,North Dakota,2017,20.7
38,North Dakota,2018,18.9
38,North Dakota,2019,18.6
38,North Dakota,2020,19.8
39,Ohio,2011,21.3
39,Ohio,2012,22.4
39,Ohio,2013,22.4
39,Ohio,2014,22.5
39,Ohio,2015,22.1
39,Ohio,2016,21.9
39,Ohio,2017,21.8
39,Ohio,2018,22.2
39,Ohio,2019,21.8
39,Ohio,2020,20.9
40,Oklahoma,2011,18.7
40,Oklahoma,2012,19.3
40,Oklahoma,2013,20.6
40,Oklahoma,2014,19.0
40,Oklahoma,2015,19.9
40,Oklahoma,2016,19.4
40,Oklahoma,2017,18.7
40,Oklahoma,2018,17.5
40,Oklahoma,2019,18.3
40,Oklahoma,2020,17.8
41,Oregon,2011,22.6
41,Oregon,2012,22.7
41,Oregon,2013,21.8
41,Oregon,2014,22.2
41,Oregon,2015,22.0
41,Oregon,2016,21.3
41,Oregon,2017,21.1
41,Oregon,2018,20.1
41,Oregon,2019,20.4
41,Oregon,2020,17.2
42,Pennsylvania,2011,25.9
42,Pennsylvania,2012,24.8
42,Pennsylvania,2013,25.7
42,Pennsylvania,2014,24.2
42,Pennsylvania,2015,24.0
42,Pennsylvania,2016,23.3
42,Pennsylvania,2017,23.0
42,Pennsylvania,2018,22.5
42,Pennsylvania,2019,21.7
42,Pennsylvania,2020,20.0
44,Rhode Island,2011,29.9
44,Rhode Island,2012,28.5
44,Rhode Island,2013,28.8
44,Rhode Island,2014,27.7
44,Rhode Island,2015,25.1
44,Rhode Island,2016,25.7
44,Rhode Island,2017,26.7
44,Rhode Island,2018,25.1
44,Rhode Island,2019,26.6
44,Rhode Island,2020,20.1
45,South Carolina,2011,19.4
45,South Carolina,2012,20.0
45,South Carolina,2013,20.9
45,South Carolina,2014,19.6
45,South Carolina,2015,19.6
45,South Carolina,2016,17.3
45,South Carolina,2017,17.8
45,South Carolina,2018,16.8
45,South Carolina,2019,16.4
45,South Carolina,2020,16.1
46,South Dakota,2011,24.4
46,South Dakota,2012,20.5
46,South Dakota,2013,20.9
46,South Dakota,2014,20.7
46,South Dakota,2015,19.8
46,South Dakota,2016,21.7
46,South Dakota,2017,17.8
46,South Dakota,2018,18.9
46,South Dakota,2019,20.6
46,South Dakota,2020,21.2
47,Tennessee,2011,18.8
47,Tennessee,2012,20.1
47,Tennessee,2013,19.6
47,Tennessee,2014,18.9
47,Tennessee,2015,19.7
47,Tennessee,2016,20.8
47,Tennessee,2017,20.5
47,Tennessee,2018,20.0
47,Tennessee,2019,19.7
47,Tennessee,2020,17.4
48,Texas,2011,15.4
48,Texas,2012,15.7
48,Texas,2013,16.0
48,Texas,2014,15.7
48,Texas,2015,15.0
48,Texas,2016,15.5
48,Texas,2017,15.2
48,Texas,2018,15.1
48,Texas,2019,15.0
48,Texas,2020,14.4
49,Utah,2011,17.7
49,Utah,2012,17.8
49,Utah,2013,16.2
49,Utah,2014,16.9
49,Utah,2015,16.7
49,Utah,2016,16.0
49,Utah,2017,17.9
49,Utah,2018,18.3
49,Utah,2019,16.7
49,Utah,2020,15.3
50,Vermont,2011,23.0
50,Vermont,2012,23.9
50,Vermont,2013,22.4
50,Vermont,2014,24.4
50,Vermont,2015,22.0
50,Vermont,2016,22.8
50,Vermont,2017,26.5
50,Vermont,2018,23.9
50,Vermont,2019,19.6
50,Vermont,2020,22.1
51,Virginia,2011,18.5
51,Virginia,2012,18.1
51,Virginia,2013,18.1
51,Virginia,2014,18.4
51,Virginia,2015,17.8
51,Virginia,2016,17.2
51,Virginia,2017,17.0
51,Virginia,2018,17.0
51,Virginia,2019,17.9
51,Virginia,2020,16.6
53,Washington,2011,22.1
53,Washington,2012,22.6
53,Washington,2013,21.8
53,Washington,2014,22.5
53,Washington,2015,21.7
53,Washington,2016,22.8
53,Washington,2017,20.9
53,Washington,2018,19.7
53,Washington,2019,20.4
53,Washington,2020,19.2
54,West Virginia,2011,24.2
54,West Virginia,2012,24.9
54,West Virginia,2013,24.8
54,West Virginia,2014,22.3
54,West Virginia,2015,21.2
54,West Virginia,2016,23.1
54,West Virginia,2017,22.0
54,West Virginia,2018,22.5
54,West Virginia,2019,20.4
54,West Virginia,2020,19.7
55,Wisconsin,2011,24.1
55,Wisconsin,2012,23.0
55,Wisconsin,2013,24.0
55,Wisconsin,2014,24.0
55,Wisconsin,2015,22.5
55,Wisconsin,2016,22.8
55,Wisconsin,2017,22.9
55,Wisconsin,2018,22.2
55,Wisconsin,2019,21.8
55,Wisconsin,2020,19.4
56,Wyoming,2011,24.9
56,Wyoming,2012,24.5
56,Wyoming,2013,18.8
56,Wyoming,2014,21.8
56,Wyoming,2015,21.5
56,Wyoming,2016,17.7
56,Wyoming,2017,20.2
56,Wyoming,2018,19.2
56,Wyoming,2019,21.3
56,Wyoming,2020,21.7
72,Puerto Rico,2011,
72,Puerto Rico,2012,
72,Puerto Rico,2013,
72,Puerto Rico,2014,
72,Puerto Rico,2015,
72,Puerto Rico,2016,
72,Puerto Rico,2017,
72,Puerto Rico,2018,
72,Puerto Rico,2019,
72,Puerto Rico,2020,
